AVERAGE_GENE_EXPRESSION	r0.4_C0	r0.4_C1	r0.4_C2	r0.4_C5	r0.4_C6	r0.4_C7	r0.4_C10
IFFO2	0.00264002484729268	0.00467432950191571	0.00545876887340302	0.0052128583840139	0.00415476499610491	0.00594197832925551	0.00401606425702811
UBR4	0.0112330468992649	0.0140996168582375	0.0120789779326365	0.0219374456993918	0.0179174240457024	0.0485844110450891	0.0200803212851406
RP1-43E13.2	0.00284708561962936	0.00444444444444444	0.00360046457607433	0.00369244135534318	0.00207738249805245	0.00419433764418036	0
EMC1	0.00517651930841702	0.00704980842911877	0.00696864111498258	0.00890529973935708	0.00415476499610491	0.00768961901433065	0.00401606425702811
MRTO4	0.0325603064499431	0.0331034482758621	0.0281068524970964	0.026498696785404	0.0389509218384835	0.0335547011534429	0.0160642570281124
AKR7A3	0.00010353038616834	0.0000766283524904215	0	0	0	0.00034952813701503	0
AKR7A2	0.0795113365772854	0.0990804597701149	0.104297328687573	0.128149435273675	0.116073747078681	0.133170220202726	0.132530120481928
PQLC2	0.00305414639196604	0.00406130268199234	0.00464576074332172	0.00912250217202433	0.00675149311867048	0.0164278224397064	0.0120481927710843
CAPZB	0.572264209545502	0.772337164750958	0.557955865272938	0.704821894005213	0.517268242015061	0.511709192590003	0.891566265060241
RP5-1056L3.1	0.0000517651930841702	0.000153256704980843	0	0.000217202432667246	0.000519345624513113	0	0
MINOS1-NBL1	0.000414121544673362	0.0010727969348659	0.00104529616724739	0.00130321459600348	0.00077901843676967	0.00104858441104509	0
MINOS1	0.184128791800393	0.231417624521073	0.152729384436702	0.180929626411816	0.140742664243054	0.243970639636491	0.100401606425703
NBL1	0.00771301376954136	0.0180842911877395	0.01068524970964	0.00195482189400521	0.00155803687353934	0.00104858441104509	0.00803212851405622
HTR6	0.00010353038616834	0.000229885057471264	0.000464576074332172	0	0.000259672812256557	0	0
TMCO4	0.00693653587327881	0.0137931034482759	0.00778164924506388	0.00673327541268462	0.0103869124902623	0.0136315973435862	0
OTUD3	0.00512475411533285	0.00551724137931034	0.00662020905923345	0.00390964378801043	0.00467411062061802	0.00279622509612024	0
PLA2G2D	0	0	0	0	0.00207738249805245	0	0
PLA2G2C	0.000414121544673362	0.000689655172413793	0.000580720092915215	0	0.000259672812256557	0.00034952813701503	0
UBXN10-AS1	0.00533181488766953	0.00528735632183908	0.00813008130081301	0.00130321459600348	0.00129836406128278	0.00279622509612024	0
UBXN10	0.000155295579252511	0.000766283524904215	0.00185830429732869	0.00130321459600348	0.00077901843676967	0.00104858441104509	0
RP4-745E8.2	0.000465886737757532	0.000459770114942529	0.000348432055749129	0	0	0	0
CAMK2N1	0.00010353038616834	0.00053639846743295	0.00139372822299652	0	0.000519345624513113	0	0
MUL1	0.0135107153949684	0.0152490421455939	0.0147502903600465	0.0232406602953953	0.0132433134250844	0.0111849003844809	0.0120481927710843
CDA	0.00010353038616834	0.000383141762452107	0.000580720092915215	0.000217202432667246	0.000259672812256557	0.0639636490737504	0.00803212851405622
PINK1	0.00574593643234289	0.0085823754789272	0.00778164924506388	0.0117289313640313	0.00753051155544015	0.0146801817546312	0.0240963855421687
PINK1-AS	0.00113883424785174	0.00183908045977011	0.00232288037166086	0.00217202432667246	0.00207738249805245	0.00174764068507515	0.00401606425702811
DDOST	0.115539910963868	0.160919540229885	0.16794425087108	0.191789748045178	0.133212152687614	0.147850401957358	0.072289156626506
KIF17	0	0	0	0	0	0.00209716882209018	0
RP5-930J4.2	0	0	0.000116144018583043	0.000217202432667246	0	0	0
HP1BP3	0.095506781240294	0.118620689655172	0.105458768873403	0.0897046046915725	0.0895871202285121	0.082488640335547	0.036144578313253
RP5-930J4.4	0	0	0.000116144018583043	0	0	0	0
EIF4G3	0.00305414639196604	0.00467432950191571	0.00592334494773519	0.0108601216333623	0.00986756686574916	0.0132820692065711	0.036144578313253
ECE1	0.0108189253545916	0.0188505747126437	0.00917537746806039	0.00499565595134665	0.0155803687353934	0.0150297098916463	0.0522088353413655
RP3-329E20.2	0	0	0	0	0	0	0.0441767068273092
RP5-1071N3.1	0.000258825965420851	0.000766283524904215	0.00104529616724739	0	0.00103869124902623	0.00034952813701503	0
NBPF3	0.00108706905476757	0.000919540229885057	0.00116144018583043	0.00152041702867072	0.00077901843676967	0.000699056274030059	0
USP48	0.0240708147841391	0.0345593869731801	0.0255516840882695	0.0258470894874023	0.0332381199688393	0.0311080041943376	0.0522088353413655
LDLRAD2	0	0.0000766283524904215	0	0.000651607298001738	0	0.000699056274030059	0
HSPG2	0.000517651930841702	0.000306513409961686	0.000116144018583043	0	0	0.000699056274030059	0
RP1-224A6.3	0.00170825137177762	0.00137931034482759	0.00150987224157956	0.000868809730668984	0.00077901843676967	0	0
LINC00339	0.0105083341960866	0.0100383141762452	0.0101045296167247	0.0152041702867072	0.0129836406128278	0.00908773156239077	0.00401606425702811
CDC42	0.118801118128171	0.163524904214559	0.139953542392567	0.173979148566464	0.12516229550766	0.153442852149598	0.160642570281124
RP1-224A6.9	0.00010353038616834	0.000153256704980843	0.000116144018583043	0	0.000259672812256557	0.00034952813701503	0
ZBTB40	0.00481416295682783	0.00444444444444444	0.00557491289198606	0.00543006081668115	0.00389509218384835	0.00594197832925551	0.00803212851405622
C1QA	0.000983538668599234	0.00114942528735632	0.000813008130081301	0.000434404865334492	0.000259672812256557	0.0716532680880811	0.00803212851405622
C1QC	0.00010353038616834	0.0000766283524904215	0	0.000217202432667246	0	0.00699056274030059	0
C1QB	0.0000517651930841702	0.000153256704980843	0.000116144018583043	0.000217202432667246	0.000519345624513113	0.023418385180007	0
EPHB2	0	0	0	0	0	0.00244669695910521	0
C1ORF234	0.000155295579252511	0	0.000116144018583043	0	0	0	0
KDM1A	0.012475411533285	0.00988505747126437	0.0110336817653891	0.0143353605560382	0.0101272396780057	0.0125830129325411	0
LUZP1	0.0206543120405839	0.0393103448275862	0.045993031358885	0.0338835794960904	0.0150610231108803	0.0272631946871723	0.0160642570281124
RP5-1057J7.6	0.000258825965420851	0.0000766283524904214	0	0.000651607298001738	0.000259672812256557	0	0
HNRNPR	0.127394140180143	0.151954022988506	0.134378629500581	0.146611642050391	0.153985977668138	0.093673540720028	0.0682730923694779
ZNF436	0.000724712703178383	0.000459770114942529	0.00116144018583043	0.000651607298001738	0.000259672812256557	0	0
C1ORF213	0.00150119059944094	0.00176245210727969	0.000929152148664344	0.000868809730668983	0.00155803687353934	0.00314575323313527	0
RP5-1057J7.7	0.000310591158505021	0.000153256704980843	0	0	0	0	0
TCEA3	0.0635158919142768	0.0382375478927203	0.0130081300813008	0.00543006081668115	0.00389509218384835	0.0209716882209018	0.0281124497991968
E2F2	0	0.00206896551724138	0.000116144018583043	0.000434404865334492	0.00129836406128278	0.00104858441104509	0
RP1-150O5.3	0.000569417123925872	0.000306513409961686	0	0	0.000259672812256557	0	0
ID3	0.134382441246506	0.086360153256705	0.0231126596980256	0.014118158123371	0.204102830433654	0.0919259000349528	0.0441767068273092
MDS2	0.0491251682368775	0.024367816091954	0.00720092915214866	0.00325803649000869	0.0210334977927811	0.00279622509612024	0.00803212851405622
RPL11	12.8691893570763	12.884061302682	9.57921022067364	5.51889661164205	12.0238898987276	8.70255155540021	4.79116465863454
TCEB3	0.0159436794699244	0.0246743295019157	0.0222996515679443	0.0160729800173762	0.0301220462217606	0.0227193289059769	0.00803212851405622
RP5-886K2.3	0.00848949166580391	0.00766283524904215	0.00569105691056911	0.00695047784535187	0.00986756686574916	0.00524292205522545	0.0120481927710843
PITHD1	0.075421886323636	0.09272030651341	0.0825783972125436	0.106211989574283	0.0973773045962088	0.0387976232086683	0.100401606425703
LYPLA2	0.0733512786002692	0.0983908045977012	0.0943089430894309	0.107515204170287	0.0763438068034277	0.0566235581964348	0.0441767068273092
GALE	0.00854125685888808	0.011264367816092	0.0114982578397213	0.0186794092093831	0.0109062581147754	0.0150297098916463	0.00401606425702811
HMGCL	0.0255720053835801	0.0252107279693487	0.0260162601626016	0.0364900086880973	0.0334977927810958	0.0346032855644879	0.0200803212851406
FUCA1	0.0078165441557097	0.0100383141762452	0.0127758420441347	0.0186794092093831	0.00649182030641392	0.0293603635092625	0.0200803212851406
CNR2	0.000258825965420851	0.000613026819923372	0.00894308943089431	0.00586446568201564	0.045702414957154	0.00174764068507515	0
PNRC2	0.000828243089346723	0.000613026819923372	0	0.000434404865334492	0.00129836406128278	0.00034952813701503	0
SRSF10	0.014287193291231	0.0157088122605364	0.0142857142857143	0.0130321459600348	0.0160997143599065	0.0139811254806012	0.00401606425702811
IFNLR1	0.000621182317010042	0.000689655172413793	0.000813008130081301	0	0.00415476499610491	0.000699056274030059	0
STPG1	0.00465886737757532	0.00444444444444444	0.00650406504065041	0.00325803649000869	0.00519345624513113	0.00279622509612024	0
NIPAL3	0.034372088207889	0.0301915708812261	0.0186991869918699	0.0139009556907037	0.0145416774863672	0.0125830129325411	0.00401606425702811
RCAN3	0.117455223107982	0.127586206896552	0.0737514518002323	0.00999131190269331	0.0319397559075565	0.023068857042992	0.0441767068273092
RP4-594I10.3	0.00352003312972357	0.00291187739463602	0.00150987224157956	0.000651607298001738	0.00129836406128278	0.00104858441104509	0
SRRM1	0.142509576560721	0.171724137931034	0.150871080139373	0.152693310165074	0.170605037652558	0.184201328206921	0.0602409638554217
CLIC4	0.0000517651930841702	0	0	0.000217202432667246	0.0163593871721631	0.00314575323313527	0.0200803212851406
RUNX3	0.0185837043172171	0.0285823754789272	0.0627177700348432	0.125543006081668	0.029862373409504	0.035651869975533	0.0160642570281124
RP11-84D1.2	0.00010353038616834	0	0	0	0	0	0
RP4-799D16.1	0	0	0.00313588850174216	0.00152041702867072	0	0	0
SYF2	0.27508023604928	0.313026819923372	0.254819976771196	0.291051259774109	0.343027784990911	0.228241873470814	0.184738955823293
C1ORF63	0.127290609793975	0.152183908045977	0.153077816492451	0.180712423979149	0.153726304855882	0.0992659909122684	0.0682730923694779
RP3-465N24.6	0.00176001656486179	0.00222222222222222	0.00197444831591173	0.00173761946133797	0.00129836406128278	0.00139811254806012	0
RHD	0.00010353038616834	0.000153256704980843	0.000116144018583043	0	0	0	0.0321285140562249
TMEM50A	0.148566104151568	0.265593869731801	0.231707317073171	0.256516072980017	0.129057387691509	0.124432016777351	0.594377510040161
RHCE	0.000672947510094213	0.000613026819923372	0.000813008130081301	0.000217202432667246	0	0.00034952813701503	0
TMEM57	0.0154260275390827	0.0160919540229885	0.0149825783972125	0.0145525629887055	0.0168787327966762	0.0129325410695561	0.00401606425702811
LDLRAP1	0.174862822238327	0.119463601532567	0.0854819976771196	0.0395308427454387	0.0277849909114516	0.0241174414540371	0.385542168674699
RP11-70P17.1	0.00481416295682783	0.0081992337164751	0.00371660859465738	0.00304083405734144	0.0018177096857959	0.00034952813701503	0
MAN1C1	0.00890361321047728	0.00406130268199234	0.00209059233449477	0.0023892267593397	0.000519345624513113	0.00314575323313527	0.00401606425702811
RP1-187B23.1	0.00160472098560928	0.000383141762452107	0.000464576074332172	0.000434404865334492	0	0.00104858441104509	0
SEPN1	0.00377885909514442	0.00498084291187739	0.00336817653890825	0.00260642919200695	0.00233705531030901	0.012233484795526	0.00803212851405622
RP1-317E23.3	0.000517651930841702	0.000383141762452107	0.000464576074332172	0.000434404865334492	0	0	0
MTFR1L	0.0213790247437623	0.0204597701149425	0.0202090592334495	0.0271503040834057	0.0220721890418073	0.023418385180007	0.188755020080321
AL020996.1	0.00108706905476757	0.00160919540229885	0.00174216027874564	0.00108601216333623	0.00103869124902623	0	0
AUNIP	0	0	0	0.000217202432667246	0	0.00139811254806012	0
RP1-125I3.2	0.000207060772336681	0.0000766283524904214	0.000116144018583043	0	0.000259672812256557	0	0
PAQR7	0.00010353038616834	0.0000766283524904215	0.000116144018583043	0.000434404865334492	0.000259672812256557	0.00139811254806012	0
STMN1	0.128118852883321	0.0714176245210728	0.0624854819976771	0.170286707211121	0.0734874058686056	0.034952813701503	0.0522088353413655
PAFAH2	0.00621182317010042	0.00528735632183908	0.00871080139372822	0.0269331016507385	0.00233705531030901	0.00594197832925551	0.00803212851405622
EXTL1	0	0.000153256704980843	0.000348432055749129	0	0	0.00034952813701503	0
PDIK1L	0.00367532870897608	0.00329501915708812	0.00290360046457607	0.00108601216333623	0.00155803687353934	0.00104858441104509	0
ZNF593	0.0305932291127446	0.0533333333333333	0.0372822299651568	0.0471329278887924	0.0781615164892236	0.160083886752884	0.0120481927710843
RP11-96L14.7	0.00010353038616834	0.000153256704980843	0.000232288037166086	0	0	0	0
CNKSR1	0.00170825137177762	0.000766283524904215	0.000929152148664344	0	0.00077901843676967	0.00034952813701503	0
CATSPER4	0.0000517651930841702	0.000153256704980843	0	0	0	0	0
CEP85	0.00300238119888187	0.00337164750957854	0.00278745644599303	0.00347523892267593	0.00415476499610491	0.00594197832925551	0
SH3BGRL3	1.28527797908686	3.14183908045977	2.68118466898955	2.64769765421373	1.91924175538821	3.30898287312129	9.14056224899598
UBXN11	0.0237602236256341	0.0481992337164751	0.035191637630662	0.0165073848827107	0.0264866268501688	0.0803914715134568	0.168674698795181
CD52	1.80251578838389	3.12260536398467	1.95725900116144	0.638357949609036	3.24824720851727	0.766165676336945	0.879518072289157
AIM1L	0.00108706905476757	0.00367816091954023	0.00220673635307782	0.00304083405734144	0.00259672812256557	0.000699056274030059	0
ZNF683	0.00196707733719847	0.00590038314176245	0.0626016260162602	0.0167245873153779	0.00389509218384835	0.00384480950716533	0.0240963855421687
DHDDS	0.00760948338337302	0.0096551724137931	0.00905923344947735	0.0108601216333623	0.00830952999220982	0.0108353722474659	0.00401606425702811
HMGN2	0.0335438451185423	0.0354789272030651	0.0329849012775842	0.0291051259774109	0.0501168527655155	0.0367004543865781	0.00401606425702811
RPS6KA1	0.0350968009110674	0.0632183908045977	0.0480836236933798	0.0983927019982624	0.0449233965203843	0.082838168472562	0.0240963855421687
RP5-968P14.2	0.0000517651930841702	0.000153256704980843	0	0	0	0	0
ARID1A	0.0184284087379646	0.0213026819923372	0.0209059233449477	0.0225890529973936	0.029862373409504	0.0436910171268787	0.0240963855421687
PIGV	0.00564240604617455	0.00735632183908046	0.0102206736353078	0.012380538662033	0.0077901843676967	0.00384480950716533	0.00401606425702811
ZDHHC18	0.00377885909514442	0.00865900383141762	0.0099883855981417	0.00912250217202433	0.00285640093482212	0.0174764068507515	0.00401606425702811
SFN	0	0.000306513409961686	0.000116144018583043	0	0	0.000699056274030059	0
GPN2	0.0114401076716016	0.014176245210728	0.0133565621370499	0.0193310165073849	0.0168787327966762	0.0125830129325411	0.00401606425702811
GPATCH3	0.0114401076716016	0.0118007662835249	0.0137049941927991	0.010642919200695	0.0127239678005713	0.0153792380286613	0
NUDC	0.155968526762605	0.198390804597701	0.183739837398374	0.184187662901825	0.176317839522202	0.155190492834673	0.0803212851405622
C1ORF172	0.00704006625944715	0.00544061302681992	0.00580720092915215	0.000434404865334492	0.00285640093482212	0.000699056274030059	0
TRNP1	0	0	0	0	0	0	0
FAM46B	0	0	0	0	0	0.000699056274030059	0
SLC9A1	0.00258825965420851	0.00498084291187739	0.00638792102206736	0.00716768027801911	0.00493378343287458	0.0101363159734359	0.00401606425702811
WDTC1	0.00936949994823481	0.0109578544061303	0.0125435540069686	0.0175933970460469	0.0137626590495975	0.0199231038098567	0.036144578313253
TMEM222	0.0376850605652759	0.0473563218390805	0.0397212543554007	0.0477845351867941	0.0464814333939237	0.0192240475358266	0.0401606425702811
SYTL1	0.124081167822756	0.193103448275862	0.150638792102207	0.251086012163336	0.147494157361724	0.0919259000349528	0.0843373493975904
MAP3K6	0.00936949994823481	0.0105747126436782	0.0113821138211382	0.0134665508253692	0.00545312905738769	0.00699056274030059	0
GPR3	0.00010353038616834	0.000153256704980843	0	0	0.00103869124902623	0	0
WASF2	0.0820995962314939	0.102911877394636	0.0799070847851336	0.102085143353606	0.112438327707089	0.170220202726319	0.152610441767068
RP1-159A19.4	0.00217413810953515	0.00183908045977011	0.000696864111498258	0	0.000519345624513113	0	0
AHDC1	0.00341650274355523	0.00498084291187739	0.00394889663182346	0.00760208514335361	0.00337574655933524	0.00314575323313527	0
FGR	0.00289885081271353	0.00298850574712644	0.0346109175377468	0.301476976542137	0.104907816151649	0.252009786787836	0.0200803212851406
RP11-288L9.1	0.000207060772336681	0.000153256704980843	0.000232288037166086	0	0	0	0
IFI6	0.0811678227559789	0.0841379310344828	0.0862950058072009	0.0673327541268462	0.0405089587120228	0.129674938832576	0.036144578313253
FAM76A	0.00445180660523864	0.00666666666666667	0.00534262485481998	0.00434404865334492	0.00363541937159179	0.00454386578119539	0
STX12	0.0166683921731028	0.0173180076628352	0.0145180023228804	0.0165073848827107	0.0236302259153467	0.023068857042992	0.00803212851405622
